BRIDGE | TRACE | 10:11:52 | 3.81 | Creating Bridge Instance
BRIDGE | DEBUG | 10:22:13 | 600.77 | Found Object to modify over transmission, object guid: 476921ad-bea5-4b3d-aa0f-8d840d0dd621
BRIDGE | TRACE | 10:22:13 | 600.77 | modifyObject() : basketball
BRIDGE | DEBUG | 10:22:13 | 600.77 | Position: (-1.264, -0.162, -0.925), scale: (0.300, 0.300, 0.300), EulerAngles: (0.000, 228.359, 0.000)
BRIDGE | DEBUG | 10:22:13 | 600.77 |  Adding component: {"name": "checkAngle", "audioClipSuccess": null, "azmTarget": 90, "azmTolerance": 30, "altTarget": 0, "altTolerance": 30}
BRIDGE | DEBUG | 10:22:13 | 600.77 | Mesh bounding box: Center: (-1.264, -0.162, -0.925), Extents: (0.212, 0.150, 0.212)
BRIDGE | TRACE | 10:22:13 | 600.94 | handleStringMessage, message guid: 7185dae8-8cb7-4c22-b47c-dc65d2512ac3
BRIDGE | DEBUG | 10:22:13 | 600.94 | Found Object to modify over transmission, object guid: b1456fec-a50a-44e7-b952-afa08b6620fe
BRIDGE | TRACE | 10:22:13 | 600.94 | modifyObject() : brbPreviousClip
BRIDGE | DEBUG | 10:22:13 | 600.94 | Position: (-0.157, 0.003, 2.981), scale: (0.600, 0.600, 0.600), EulerAngles: (90.000, 181.691, 0.000)
BRIDGE | TRACE | 10:22:13 | 601.07 | handleStringMessage, message guid: e497ea24-fbd2-4639-9320-0390d1f92ec3
BRIDGE | DEBUG | 10:22:13 | 601.07 | Found Object to modify over transmission, object guid: 44c98acb-4c05-4aeb-888a-47e2ded66468
BRIDGE | TRACE | 10:22:13 | 601.07 | modifyObject() : brbNextClip
BRIDGE | DEBUG | 10:22:13 | 601.07 | Position: (0.000, 0.000, 0.000), scale: (0.600, 0.600, 0.600), EulerAngles: (89.980, 181.684, 0.000)
BRIDGE | TRACE | 10:22:14 | 601.2 | handleStringMessage, message guid: c0695211-281e-4ee9-8cbb-ec0f958c7747
BRIDGE | DEBUG | 10:22:14 | 601.2 | Found Object to modify over transmission, object guid: 508512b9-7549-4406-a780-1e00ab942be9
BRIDGE | TRACE | 10:22:14 | 601.2 | modifyObject() : brbNextModule
BRIDGE | DEBUG | 10:22:14 | 601.2 | Position: (0.177, -0.188, 0.163), scale: (1.000, 1.000, 1.000), EulerAngles: (90.000, 181.691, 0.000)
AUDIOHANDLER | TRACE | 10:22:14 | 601.27 | Attempting to play local Audio: moonlab_2_5_0
AUDIOHANDLER | TRACE | 10:22:14 | 601.27 | Attempting to play local Audio: moonlab_2_5_0
MAGICLEAPTOOLS.POINTERRECEIVER | EVENT | 10:22:21 | 608.81 | basketball Targetted
MAGICLEAPTOOLS.POINTERRECEIVER | EVENT | 10:22:22 | 609.35 | basketball UnTargetted
AUDIOHANDLER | TRACE | 10:22:27 | 614.32 | Attempting to play local Audio: mixkit-game-bonus-reached-2065
AUDIOHANDLER | TRACE | 10:22:27 | 614.32 | Attempting to play local Audio: mixkit-game-bonus-reached-2065
BRIDGE | TRACE | 10:22:30 | 617.21 | handleStringMessage, message guid: b5cd0202-c777-4838-8f2e-c087e37cafc5
BRIDGE | DEBUG | 10:22:30 | 617.21 | Found Object to modify over transmission, object guid: 59c50f9e-5ce9-456f-a41d-a948bf6266b3
BRIDGE | TRACE | 10:22:30 | 617.21 | modifyObject() : taskLabel
BRIDGE | DEBUG | 10:22:30 | 617.21 | Position: (0.143, 0.003, 2.972), scale: (0.600, 0.600, 0.600), EulerAngles: (0.000, 1.691, 0.000)
BRIDGE | DEBUG | 10:22:30 | 617.21 | Modifying Text: Waxing Gibbous
BRIDGE | DEBUG | 10:22:30 | 617.21 | Mesh bounding box: Center: (0.142, -0.002, 2.972), Extents: (0.220, 0.029, 0.007)
BRIDGE | TRACE | 10:22:30 | 617.35 | handleStringMessage, message guid: 002ac02b-6207-4319-bf6c-aa099b4f3519
BRIDGE | DEBUG | 10:22:30 | 617.35 | Found Object to modify over transmission, object guid: 476921ad-bea5-4b3d-aa0f-8d840d0dd621
BRIDGE | TRACE | 10:22:30 | 617.35 | modifyObject() : basketball
BRIDGE | DEBUG | 10:22:30 | 617.35 | Position: (-0.147, -0.155, -1.874), scale: (0.300, 0.300, 0.300), EulerAngles: (0.000, 225.485, 0.000)
BRIDGE | DEBUG | 10:22:30 | 617.35 |  Adding component: {"name": "checkAngle", "audioClipSuccess": null, "azmTarget": 135, "azmTolerance": 30, "altTarget": 0, "altTolerance": 30}
BRIDGE | DEBUG | 10:22:30 | 617.35 | Mesh bounding box: Center: (-0.147, -0.155, -1.874), Extents: (0.212, 0.150, 0.212)
BRIDGE | TRACE | 10:22:30 | 617.51 | handleStringMessage, message guid: 7b625a20-52e9-41fb-99e6-71329b6db971
BRIDGE | DEBUG | 10:22:30 | 617.51 | Found Object to modify over transmission, object guid: b1456fec-a50a-44e7-b952-afa08b6620fe
BRIDGE | TRACE | 10:22:30 | 617.51 | modifyObject() : brbPreviousClip
BRIDGE | DEBUG | 10:22:30 | 617.51 | Position: (-0.157, 0.003, 2.981), scale: (0.600, 0.600, 0.600), EulerAngles: (90.000, 181.691, 0.000)
BRIDGE | TRACE | 10:22:30 | 617.63 | handleStringMessage, message guid: f4ce8988-88b6-4ac9-b8e0-13c419d04343
BRIDGE | DEBUG | 10:22:30 | 617.63 | Found Object to modify over transmission, object guid: 44c98acb-4c05-4aeb-888a-47e2ded66468
BRIDGE | TRACE | 10:22:30 | 617.63 | modifyObject() : brbNextClip
BRIDGE | DEBUG | 10:22:30 | 617.63 | Position: (0.000, 0.000, 0.000), scale: (0.600, 0.600, 0.600), EulerAngles: (90.000, 181.684, 0.000)
BRIDGE | TRACE | 10:22:30 | 617.74 | handleStringMessage, message guid: beefdb7b-436a-4c30-b103-d7eeb0a3e0aa
BRIDGE | DEBUG | 10:22:30 | 617.74 | Found Object to modify over transmission, object guid: 508512b9-7549-4406-a780-1e00ab942be9
BRIDGE | TRACE | 10:22:30 | 617.74 | modifyObject() : brbNextModule
BRIDGE | DEBUG | 10:22:30 | 617.74 | Position: (0.178, -0.189, 0.164), scale: (1.000, 1.000, 1.000), EulerAngles: (90.000, 181.691, 0.000)
AUDIOHANDLER | TRACE | 10:22:30 | 617.82 | Attempting to play local Audio: moonlab_2_6_0
AUDIOHANDLER | TRACE | 10:22:30 | 617.82 | Attempting to play local Audio: moonlab_2_6_0
AUDIOHANDLER | TRACE | 10:22:35 | 622.98 | Attempting to play local Audio: mixkit-game-bonus-reached-2065
AUDIOHANDLER | TRACE | 10:22:35 | 622.98 | Attempting to play local Audio: mixkit-game-bonus-reached-2065
BRIDGE | TRACE | 10:22:38 | 625.85 | handleStringMessage, message guid: 8fc20cec-dd2c-45f6-873e-8eca73a5b7fe
BRIDGE | DEBUG | 10:22:38 | 625.85 | Found Object to modify over transmission, object guid: 59c50f9e-5ce9-456f-a41d-a948bf6266b3
BRIDGE | TRACE | 10:22:38 | 625.85 | modifyObject() : taskLabel
BRIDGE | DEBUG | 10:22:38 | 625.85 | Position: (0.143, 0.003, 2.972), scale: (0.600, 0.600, 0.600), EulerAngles: (0.000, 1.691, 0.000)
BRIDGE | DEBUG | 10:22:38 | 625.85 | Modifying Text: Full Moon
BRIDGE | DEBUG | 10:22:38 | 625.85 | Mesh bounding box: Center: (0.143, 0.004, 2.972), Extents: (0.128, 0.023, 0.004)
BRIDGE | TRACE | 10:22:38 | 625.97 | handleStringMessage, message guid: f7e97924-d4ea-48e0-b8f5-40630a2a9ee9
BRIDGE | DEBUG | 10:22:38 | 625.97 | Found Object to modify over transmission, object guid: 476921ad-bea5-4b3d-aa0f-8d840d0dd621
BRIDGE | TRACE | 10:22:38 | 625.97 | modifyObject() : basketball
BRIDGE | DEBUG | 10:22:38 | 625.97 | Position: (1.402, -0.279, -1.691), scale: (0.300, 0.300, 0.300), EulerAngles: (0.000, 223.996, 0.000)
BRIDGE | DEBUG | 10:22:38 | 625.97 |  Adding component: {"name": "checkAngle", "audioClipSuccess": null, "azmTarget": 180, "azmTolerance": 30, "altTarget": 0, "altTolerance": 30}
BRIDGE | DEBUG | 10:22:38 | 625.97 | Mesh bounding box: Center: (1.402, -0.279, -1.691), Extents: (0.212, 0.150, 0.212)
BRIDGE | TRACE | 10:22:38 | 626.13 | handleStringMessage, message guid: 26e45b39-4d2c-4e2d-9dfa-508c210c7583
BRIDGE | DEBUG | 10:22:38 | 626.13 | Found Object to modify over transmission, object guid: b1456fec-a50a-44e7-b952-afa08b6620fe
BRIDGE | TRACE | 10:22:38 | 626.13 | modifyObject() : brbPreviousClip
BRIDGE | DEBUG | 10:22:38 | 626.13 | Position: (-0.157, 0.003, 2.981), scale: (0.600, 0.600, 0.600), EulerAngles: (90.000, 181.691, 0.000)
BRIDGE | TRACE | 10:22:39 | 626.24 | handleStringMessage, message guid: 38dd29a4-b276-4de2-b012-0d5dfbb15c99
BRIDGE | DEBUG | 10:22:39 | 626.24 | Found Object to modify over transmission, object guid: 44c98acb-4c05-4aeb-888a-47e2ded66468
BRIDGE | TRACE | 10:22:39 | 626.24 | modifyObject() : brbNextClip
BRIDGE | DEBUG | 10:22:39 | 626.24 | Position: (0.000, 0.000, 0.000), scale: (0.600, 0.600, 0.600), EulerAngles: (90.000, 181.684, 0.000)
BRIDGE | TRACE | 10:22:39 | 626.37 | handleStringMessage, message guid: 984e4852-7568-4243-b05a-12adbb292bfa
BRIDGE | DEBUG | 10:22:39 | 626.37 | Found Object to modify over transmission, object guid: 508512b9-7549-4406-a780-1e00ab942be9
BRIDGE | TRACE | 10:22:39 | 626.37 | modifyObject() : brbNextModule
BRIDGE | DEBUG | 10:22:39 | 626.37 | Position: (0.201, -0.213, 0.185), scale: (1.000, 1.000, 1.000), EulerAngles: (90.000, 181.691, 0.000)
AUDIOHANDLER | TRACE | 10:22:39 | 626.44 | Attempting to play local Audio: moonlab_2_7_0
AUDIOHANDLER | TRACE | 10:22:39 | 626.44 | Attempting to play local Audio: moonlab_2_7_0
AUDIOHANDLER | TRACE | 10:22:53 | 640.8 | Attempting to play local Audio: mixkit-game-bonus-reached-2065
AUDIOHANDLER | TRACE | 10:22:53 | 640.8 | Attempting to play local Audio: mixkit-game-bonus-reached-2065
BRIDGE | TRACE | 10:22:56 | 643.68 | handleStringMessage, message guid: dff6e988-3243-48b8-b661-9cb52e266429
BRIDGE | DEBUG | 10:22:56 | 643.68 | Found Object to modify over transmission, object guid: 59c50f9e-5ce9-456f-a41d-a948bf6266b3
BRIDGE | TRACE | 10:22:56 | 643.68 | modifyObject() : taskLabel
BRIDGE | DEBUG | 10:22:56 | 643.68 | Position: (0.143, 0.003, 2.972), scale: (0.600, 0.600, 0.600), EulerAngles: (0.000, 1.691, 0.000)
BRIDGE | DEBUG | 10:22:56 | 643.68 | Modifying Text: Waning Gibbous
BRIDGE | DEBUG | 10:22:56 | 643.68 | Mesh bounding box: Center: (0.142, -0.002, 2.972), Extents: (0.222, 0.029, 0.007)
BRIDGE | TRACE | 10:22:56 | 643.82 | handleStringMessage, message guid: e181b998-d91f-4c75-b3f5-c15f31e1fbc7
BRIDGE | DEBUG | 10:22:56 | 643.82 | Found Object to modify over transmission, object guid: 476921ad-bea5-4b3d-aa0f-8d840d0dd621
BRIDGE | TRACE | 10:22:56 | 643.82 | modifyObject() : basketball
BRIDGE | DEBUG | 10:22:56 | 643.82 | Position: (1.744, -0.194, -0.624), scale: (0.300, 0.300, 0.300), EulerAngles: (0.000, 220.953, 0.000)
BRIDGE | DEBUG | 10:22:56 | 643.82 |  Adding component: {"name": "checkAngle", "audioClipSuccess": null, "azmTarget": 225, "azmTolerance": 30, "altTarget": 0, "altTolerance": 30}
BRIDGE | DEBUG | 10:22:56 | 643.82 | Mesh bounding box: Center: (1.744, -0.194, -0.624), Extents: (0.212, 0.150, 0.212)
BRIDGE | TRACE | 10:22:56 | 643.97 | handleStringMessage, message guid: 388c42f0-b2ae-4270-979a-60fb4fe6d9f9
BRIDGE | DEBUG | 10:22:56 | 643.97 | Found Object to modify over transmission, object guid: b1456fec-a50a-44e7-b952-afa08b6620fe
BRIDGE | TRACE | 10:22:56 | 643.97 | modifyObject() : brbPreviousClip
BRIDGE | DEBUG | 10:22:56 | 643.97 | Position: (-0.157, 0.003, 2.981), scale: (0.600, 0.600, 0.600), EulerAngles: (90.000, 181.691, 0.000)
BRIDGE | TRACE | 10:22:56 | 644.1 | handleStringMessage, message guid: 70177f1d-4437-4ac0-bdaa-e1d784a36048
BRIDGE | DEBUG | 10:22:56 | 644.1 | Found Object to modify over transmission, object guid: 44c98acb-4c05-4aeb-888a-47e2ded66468
BRIDGE | TRACE | 10:22:56 | 644.1 | modifyObject() : brbNextClip
BRIDGE | DEBUG | 10:22:56 | 644.1 | Position: (0.000, 0.000, 0.000), scale: (0.600, 0.600, 0.600), EulerAngles: (90.000, 181.684, 0.000)
BRIDGE | TRACE | 10:22:57 | 644.23 | handleStringMessage, message guid: 5102447e-1a26-4a88-9a37-5313d217d8cc
BRIDGE | DEBUG | 10:22:57 | 644.23 | Found Object to modify over transmission, object guid: 508512b9-7549-4406-a780-1e00ab942be9
BRIDGE | TRACE | 10:22:57 | 644.23 | modifyObject() : brbNextModule
BRIDGE | DEBUG | 10:22:57 | 644.23 | Position: (0.201, -0.214, 0.186), scale: (1.000, 1.000, 1.000), EulerAngles: (90.000, 181.691, 0.000)
AUDIOHANDLER | TRACE | 10:22:57 | 644.29 | Attempting to play local Audio: moonlab_2_8_0
AUDIOHANDLER | TRACE | 10:22:57 | 644.29 | Attempting to play local Audio: moonlab_2_8_0
AUDIOHANDLER | TRACE | 10:23:02 | 649.65 | Attempting to play local Audio: mixkit-game-bonus-reached-2065
AUDIOHANDLER | TRACE | 10:23:02 | 649.65 | Attempting to play local Audio: mixkit-game-bonus-reached-2065
BRIDGE | TRACE | 10:23:05 | 652.53 | handleStringMessage, message guid: 97d83965-a22d-4a12-8fbd-776c41ad9152
BRIDGE | DEBUG | 10:23:05 | 652.53 | Found Object to modify over transmission, object guid: 59c50f9e-5ce9-456f-a41d-a948bf6266b3
BRIDGE | TRACE | 10:23:05 | 652.53 | modifyObject() : taskLabel
BRIDGE | DEBUG | 10:23:05 | 652.53 | Position: (0.143, 0.003, 2.972), scale: (0.600, 0.600, 0.600), EulerAngles: (0.000, 1.691, 0.000)
BRIDGE | DEBUG | 10:23:05 | 652.53 | Modifying Text: Third Quarter
BRIDGE | DEBUG | 10:23:05 | 652.53 | Mesh bounding box: Center: (0.143, -0.002, 2.972), Extents: (0.179, 0.028, 0.005)
BRIDGE | TRACE | 10:23:05 | 652.66 | handleStringMessage, message guid: b0809d06-45e8-4f65-955b-120fc77c4606
BRIDGE | DEBUG | 10:23:05 | 652.66 | Found Object to modify over transmission, object guid: 476921ad-bea5-4b3d-aa0f-8d840d0dd621
BRIDGE | TRACE | 10:23:05 | 652.66 | modifyObject() : basketball
BRIDGE | DEBUG | 10:23:05 | 652.66 | Position: (1.362, -0.223, 0.164), scale: (0.300, 0.300, 0.300), EulerAngles: (0.000, 219.249, 0.000)
BRIDGE | DEBUG | 10:23:05 | 652.66 |  Adding component: {"name": "checkAngle", "audioClipSuccess": null, "azmTarget": 270, "azmTolerance": 30, "altTarget": 0, "altTolerance": 30}
BRIDGE | DEBUG | 10:23:05 | 652.66 | Mesh bounding box: Center: (1.362, -0.223, 0.164), Extents: (0.211, 0.150, 0.211)
BRIDGE | TRACE | 10:23:05 | 652.82 | handleStringMessage, message guid: 88a99a0b-2719-470e-a20e-6940b0b02ec8
BRIDGE | DEBUG | 10:23:05 | 652.82 | Found Object to modify over transmission, object guid: b1456fec-a50a-44e7-b952-afa08b6620fe
BRIDGE | TRACE | 10:23:05 | 652.82 | modifyObject() : brbPreviousClip
BRIDGE | DEBUG | 10:23:05 | 652.82 | Position: (-0.157, 0.003, 2.981), scale: (0.600, 0.600, 0.600), EulerAngles: (90.000, 181.691, 0.000)
BRIDGE | TRACE | 10:23:05 | 652.94 | handleStringMessage, message guid: 9b4aa59b-ffd7-4b0d-98da-4c870e21639f
BRIDGE | DEBUG | 10:23:05 | 652.94 | Found Object to modify over transmission, object guid: 44c98acb-4c05-4aeb-888a-47e2ded66468
BRIDGE | TRACE | 10:23:05 | 652.94 | modifyObject() : brbNextClip
BRIDGE | DEBUG | 10:23:05 | 652.94 | Position: (0.000, 0.000, 0.000), scale: (0.600, 0.600, 0.600), EulerAngles: (90.000, 181.684, 0.000)
BRIDGE | TRACE | 10:23:05 | 653.06 | handleStringMessage, message guid: 0b1d6d83-5b8d-48c7-880a-ab7e28f6f4c8
BRIDGE | DEBUG | 10:23:05 | 653.06 | Found Object to modify over transmission, object guid: 508512b9-7549-4406-a780-1e00ab942be9
BRIDGE | TRACE | 10:23:05 | 653.06 | modifyObject() : brbNextModule
BRIDGE | DEBUG | 10:23:05 | 653.06 | Position: (0.177, -0.188, 0.163), scale: (1.000, 1.000, 1.000), EulerAngles: (90.000, 181.691, 0.000)
AUDIOHANDLER | TRACE | 10:23:05 | 653.13 | Attempting to play local Audio: moonlab_2_9_0
AUDIOHANDLER | TRACE | 10:23:05 | 653.13 | Attempting to play local Audio: moonlab_2_9_0
MAGICLEAPTOOLS.POINTERRECEIVER | EVENT | 10:23:05 | 653.13 | basketball Targetted
MAGICLEAPTOOLS.POINTERRECEIVER | EVENT | 10:23:05 | 653.18 | basketball UnTargetted
AUDIOHANDLER | TRACE | 10:23:13 | 660.27 | Attempting to play local Audio: mixkit-game-bonus-reached-2065
AUDIOHANDLER | TRACE | 10:23:13 | 660.27 | Attempting to play local Audio: mixkit-game-bonus-reached-2065
BRIDGE | TRACE | 10:23:15 | 663.14 | handleStringMessage, message guid: 2ffdf16d-afd2-46f8-a682-3f13de87f73f
BRIDGE | DEBUG | 10:23:15 | 663.14 | Found Object to modify over transmission, object guid: 59c50f9e-5ce9-456f-a41d-a948bf6266b3
BRIDGE | TRACE | 10:23:15 | 663.14 | modifyObject() : taskLabel
BRIDGE | DEBUG | 10:23:15 | 663.14 | Position: (0.143, 0.003, 2.972), scale: (0.600, 0.600, 0.600), EulerAngles: (0.000, 1.691, 0.000)
BRIDGE | DEBUG | 10:23:15 | 663.14 | Modifying Text: Waning Crescent
BRIDGE | DEBUG | 10:23:16 | 663.14 | Mesh bounding box: Center: (0.143, -0.002, 2.972), Extents: (0.232, 0.029, 0.007)
BRIDGE | TRACE | 10:23:16 | 663.28 | handleStringMessage, message guid: 9b0cb2d4-ec3e-49f1-927c-a70f21ee4481
BRIDGE | DEBUG | 10:23:16 | 663.28 | Found Object to modify over transmission, object guid: 476921ad-bea5-4b3d-aa0f-8d840d0dd621
BRIDGE | TRACE | 10:23:16 | 663.28 | modifyObject() : basketball
BRIDGE | DEBUG | 10:23:16 | 663.28 | Position: (0.302, -0.225, 0.491), scale: (0.300, 0.300, 0.300), EulerAngles: (0.000, 217.547, 0.000)
BRIDGE | DEBUG | 10:23:16 | 663.28 |  Adding component: {"name": "checkAngle", "audioClipSuccess": null, "azmTarget": 315, "azmTolerance": 30, "altTarget": 0, "altTolerance": 30}
BRIDGE | DEBUG | 10:23:16 | 663.28 | Mesh bounding box: Center: (0.302, -0.225, 0.491), Extents: (0.210, 0.150, 0.210)
BRIDGE | TRACE | 10:23:16 | 663.42 | handleStringMessage, message guid: 4097cc01-d21c-44b9-a43c-56e170ae2b7b
BRIDGE | DEBUG | 10:23:16 | 663.42 | Found Object to modify over transmission, object guid: b1456fec-a50a-44e7-b952-afa08b6620fe
BRIDGE | TRACE | 10:23:16 | 663.42 | modifyObject() : brbPreviousClip
BRIDGE | DEBUG | 10:23:16 | 663.42 | Position: (-0.157, 0.003, 2.981), scale: (0.600, 0.600, 0.600), EulerAngles: (90.000, 181.691, 0.000)
BRIDGE | TRACE | 10:23:16 | 663.53 | handleStringMessage, message guid: 9f4e7f65-d2dd-44d5-acf8-69d5b868047c
BRIDGE | DEBUG | 10:23:16 | 663.53 | Found Object to modify over transmission, object guid: 44c98acb-4c05-4aeb-888a-47e2ded66468
BRIDGE | TRACE | 10:23:16 | 663.53 | modifyObject() : brbNextClip
BRIDGE | DEBUG | 10:23:16 | 663.53 | Position: (0.000, 0.000, 0.000), scale: (0.600, 0.600, 0.600), EulerAngles: (90.000, 181.684, 0.000)
BRIDGE | TRACE | 10:23:16 | 663.66 | handleStringMessage, message guid: 0b5e207e-0de4-4def-9441-88414cdd73af
BRIDGE | DEBUG | 10:23:16 | 663.66 | Found Object to modify over transmission, object guid: 508512b9-7549-4406-a780-1e00ab942be9
BRIDGE | TRACE | 10:23:16 | 663.66 | modifyObject() : brbNextModule
BRIDGE | DEBUG | 10:23:16 | 663.66 | Position: (0.201, -0.213, 0.185), scale: (1.000, 1.000, 1.000), EulerAngles: (90.000, 181.691, 0.000)
AUDIOHANDLER | TRACE | 10:23:16 | 663.66 | Attempting to play local Audio: moonlab_2_10_0
AUDIOHANDLER | TRACE | 10:23:16 | 663.66 | Attempting to play local Audio: moonlab_2_10_0
AUDIOHANDLER | TRACE | 10:23:22 | 669.74 | Attempting to play local Audio: mixkit-game-bonus-reached-2065
AUDIOHANDLER | TRACE | 10:23:22 | 669.74 | Attempting to play local Audio: mixkit-game-bonus-reached-2065
BRIDGE | TRACE | 10:23:25 | 672.61 | handleStringMessage, message guid: c43a4bff-492b-4d00-beba-5a918ebcef80
BRIDGE | DEBUG | 10:23:25 | 672.61 | Found Object to modify over transmission, object guid: 59c50f9e-5ce9-456f-a41d-a948bf6266b3
BRIDGE | TRACE | 10:23:25 | 672.61 | modifyObject() : taskLabel
BRIDGE | DEBUG | 10:23:25 | 672.61 | Position: (0.143, 0.003, 2.972), scale: (0.600, 0.600, 0.600), EulerAngles: (0.000, 1.691, 0.000)
BRIDGE | DEBUG | 10:23:25 | 672.61 | Modifying Text: Good Job!
BRIDGE | DEBUG | 10:23:25 | 672.61 | Mesh bounding box: Center: (0.141, 0.004, 2.972), Extents: (0.136, 0.023, 0.004)
BRIDGE | TRACE | 10:23:25 | 672.77 | handleStringMessage, message guid: 1961f8d1-d45c-4679-bdad-da505b5eb0d6
BRIDGE | DEBUG | 10:23:25 | 672.77 | Found Object to modify over transmission, object guid: 476921ad-bea5-4b3d-aa0f-8d840d0dd621
BRIDGE | TRACE | 10:23:25 | 672.77 | modifyObject() : basketball
BRIDGE | DEBUG | 10:23:25 | 672.77 | Position: (-0.362, -0.186, 0.210), scale: (0.300, 0.300, 0.300), EulerAngles: (0.000, 215.880, 0.000)
BRIDGE | DEBUG | 10:23:25 | 672.77 | Mesh bounding box: Center: (-0.362, -0.186, 0.210), Extents: (0.209, 0.150, 0.209)
BRIDGE | TRACE | 10:23:25 | 672.9 | handleStringMessage, message guid: 59e6c055-b0b3-4918-bfc5-1949071cd8fa
BRIDGE | DEBUG | 10:23:25 | 672.9 | Found Object to modify over transmission, object guid: b1456fec-a50a-44e7-b952-afa08b6620fe
BRIDGE | TRACE | 10:23:25 | 672.9 | modifyObject() : brbPreviousClip
BRIDGE | DEBUG | 10:23:25 | 672.9 | Position: (-0.157, 0.003, 2.981), scale: (0.600, 0.600, 0.600), EulerAngles: (90.000, 181.691, 0.000)
BRIDGE | TRACE | 10:23:25 | 673.02 | handleStringMessage, message guid: be06fdc5-793c-4666-994c-36844f09bbf5
BRIDGE | DEBUG | 10:23:25 | 673.02 | Found Object to modify over transmission, object guid: 44c98acb-4c05-4aeb-888a-47e2ded66468
BRIDGE | TRACE | 10:23:25 | 673.02 | modifyObject() : brbNextClip
BRIDGE | DEBUG | 10:23:25 | 673.02 | Position: (0.000, 0.000, 0.000), scale: (0.600, 0.600, 0.600), EulerAngles: (90.000, 181.684, 0.000)
BRIDGE | TRACE | 10:23:25 | 673.14 | handleStringMessage, message guid: 290152d7-1f8e-4831-824b-1885d7daa4f1
BRIDGE | DEBUG | 10:23:25 | 673.14 | Found Object to modify over transmission, object guid: 508512b9-7549-4406-a780-1e00ab942be9
BRIDGE | TRACE | 10:23:25 | 673.14 | modifyObject() : brbNextModule
BRIDGE | DEBUG | 10:23:25 | 673.14 | Position: (0.178, -0.189, 0.165), scale: (1.000, 1.000, 1.000), EulerAngles: (90.000, 181.691, 0.000)
AUDIOHANDLER | TRACE | 10:23:25 | 673.2 | Attempting to play local Audio: moonlab_2_11_0
AUDIOHANDLER | TRACE | 10:23:26 | 673.2 | Attempting to play local Audio: moonlab_2_11_0
BRIDGE | TRACE | 10:23:49 | 697.07 | handleStringMessage, message guid: bb219e3c-2357-4c2d-8df9-f4a3568e893d
BRIDGE | DEBUG | 10:23:49 | 697.07 | Found Object to modify over transmission, object guid: 270988ac-6816-4b86-b31a-4f6f7108969d
BRIDGE | TRACE | 10:23:49 | 697.07 | initializeObject() : Sun
BRIDGE | DEBUG | 10:23:49 | 697.07 | Setting object Sun parent to [CURRENT_LAB]
BRIDGE | TRACE | 10:23:49 | 697.07 | modifyObject() : Sun
BRIDGE | DEBUG | 10:23:49 | 697.07 | Position: (-37.454, -0.533, -8.500), scale: (5.000, 5.000, 5.000), EulerAngles: (0.000, 346.744, 0.000)
BRIDGE | DEBUG | 10:23:49 | 697.07 | Mesh bounding box: Center: (-37.454, -0.533, -8.500), Extents: (3.007, 2.500, 3.007)
BRIDGE | TRACE | 10:23:50 | 697.25 | handleStringMessage, message guid: 7d05e7e6-4487-44b5-bf6d-2459f53ca35c
BRIDGE | DEBUG | 10:23:50 | 697.25 | Found Object to modify over transmission, object guid: 839c31ef-8418-418c-a680-e39df094501d
BRIDGE | TRACE | 10:23:50 | 697.25 | initializeObject() : basketball
BRIDGE | DEBUG | 10:23:50 | 697.25 | Setting object basketball parent to [CURRENT_LAB]
BRIDGE | TRACE | 10:23:50 | 697.25 | modifyObject() : basketball
BRIDGE | DEBUG | 10:23:50 | 697.25 | Position: (-0.073, -0.533, 2.896), scale: (0.300, 0.300, 0.300), EulerAngles: (0.000, 346.744, 0.000)
BRIDGE | DEBUG | 10:23:50 | 697.25 |  Adding component: {"name": "checkAngle", "audioClipSuccess": null, "azmTarget": 0, "azmTolerance": 30, "altTarget": 0, "altTolerance": 30, "callBackObjects": ["demoModule"]}
BRIDGE | DEBUG | 10:23:50 | 697.25 | Mesh bounding box: Center: (-0.073, -0.533, 2.896), Extents: (0.180, 0.150, 0.180)
BRIDGE | TRACE | 10:23:50 | 697.44 | handleStringMessage, message guid: 59b70243-e406-4a7d-a7a8-c53190aec10e
BRIDGE | DEBUG | 10:23:50 | 697.44 | Found Object to modify over transmission, object guid: bf112e10-b29a-472e-84e1-8ce41edf3813
BRIDGE | TRACE | 10:23:50 | 697.44 | initializeObject() : sectionLabel
BRIDGE | DEBUG | 10:23:50 | 697.44 | Setting object sectionLabel parent to [CURRENT_LAB]
BRIDGE | TRACE | 10:23:50 | 697.44 | modifyObject() : sectionLabel
BRIDGE | DEBUG | 10:23:50 | 697.44 | Position: (-0.073, 0.217, 2.896), scale: (0.600, 0.600, 0.600), EulerAngles: (0.000, 346.744, 0.000)
BRIDGE | DEBUG | 10:23:50 | 697.44 | Modifying Text: The Moon Phase Challenge
BRIDGE | DEBUG | 10:23:50 | 697.44 | Mesh bounding box: Center: (-0.073, 0.212, 2.896), Extents: (0.362, 0.029, 0.085)
BRIDGE | TRACE | 10:23:50 | 697.61 | handleStringMessage, message guid: 717be802-111f-4669-ad05-52228a0ffdca
BRIDGE | DEBUG | 10:23:50 | 697.61 | Found Object to modify over transmission, object guid: a0eecf1c-8ba9-4287-bb07-05fea3598a16
BRIDGE | TRACE | 10:23:50 | 697.61 | initializeObject() : taskLabel
BRIDGE | DEBUG | 10:23:50 | 697.61 | Setting object taskLabel parent to [CURRENT_LAB]
BRIDGE | TRACE | 10:23:50 | 697.61 | modifyObject() : taskLabel
